url,price_after_discount,original_price
/product/123285/lenovo-ideapad-gaming-3-core-i5-11300h-8gb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/123286/lenovo-ideapad-gaming-3-core-i5-11300h-8gb-1tb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/123287/lenovo-ideapad-gaming-3-core-i5-11300h-16gb-1tb-512gb-ssd-4gb-1650-full-hd-lapto/,,
/product/123288/lenovo-ideapad-gaming-3-core-i5-11300h-16gb-256gb-ssd-4gb-1650-full-hd-laptop/,,
/product/110746/asus-x543ba-a6-9225-4gb-1tb-amd-laptop/,,
/product/110747/asus-x543ba-a9-9425-8gb-1tb-amd-laptop/,,
/product/110752/asus-x571gd-core-i5-8gb-512gb-ssd-4gb-full-hd-laptop/,,
/product/110753/asus-x571gd-core-i5-16gb-512gb-ssd-4gb-full-hd-laptop/,,
/product/110754/asus-x571gd-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/122608/lenovo-ideapad-3-core-i3-10110u-12gb-1tb-2gb-mx130-hd-laptop/,,
/product/122609/lenovo-ideapad-3-core-i3-10110u-4gb-1tb-intel-full-hd-laptop/,,
/product/122610/lenovo-ideapad-3-core-i3-10110u-8gb-1tb-intel-full-hd-laptop/,,
/product/122611/lenovo-ideapad-3-core-i3-10110u-8gb-1tb-128gb-ssd-intel-full-hd-laptop/,,
/product/122612/lenovo-ideapad-3-core-i3-10110u-8gb-1tb-256gb-ssd-intel-full-hd-laptop/,,
/product/122671/lenovo-ideapad-gaming-3-ryzen-7-5800h-16gb-1tb-ssd-4gb-3050-full-hd-laptop/,,
/product/122688/lenovo-ideapad-gaming-3-ryzen-7-5800h-8gb-512gb-ssd-4gb-3050-full-hd-laptop/,,
/product/122622/lenovo-ideapad-l3-core-i5-10210u-20gb-512gb-ssd-2gb-fhd-laptop/,,
/product/122769/lenovo-v15-core-i5-1035g1-8gb-1tb-2gb-mx330-hd-laptop/,,
/product/122770/lenovo-v15-core-i5-1035g1-8gb-1tb-128gb-ssd-2gb-mx330-hd-laptop/,,
/product/122771/lenovo-v15-core-i5-1035g1-8gb-1tb-256gb-ssd-2gb-mx330-hd-laptop/,,
/product/122772/lenovo-v15-core-i5-1035g1-8gb-1tb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/122773/lenovo-legion-5-ryzen-7-4800h-8gb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122774/lenovo-ideapad-l3-core-i5-10210u-8gb-1tb-256gb-ssd-2gb-mx330-fhd-laptop/,,
/product/122825/lenovo-v130-n4000-4gb-1tb-128gb-ssd-intel-laptop/,,
/product/122719/lenovo-thinkbook-14-core-i7-1165g7-8gb-1tb-2gb-mx450-fhd-laptop/,,
/product/122720/lenovo-thinkbook-14-core-i7-1165g7-16gb-1tb-2gb-mx450-fhd-laptop/,,
/product/122721/lenovo-thinkbook-14-core-i7-1165g7-16gb-1tb-128gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122723/lenovo-thinkbook-14-core-i7-1165g7-16gb-1tb-256gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122725/lenovo-thinkbook-14-core-i7-1165g7-16gb-1tb-512gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122726/lenovo-thinkbook-14-core-i7-1165g7-8gb-1tb-128gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122727/lenovo-thinkbook-14-core-i7-1165g7-8gb-1tb-256gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122728/lenovo-thinkbook-14-core-i7-1165g7-8gb-1tb-512gb-ssd-2gb-mx450-fhd-laptop/,,
/product/122869/lenovo-ideapad-gaming-3-ryzen-7-5800h-8gb-1tb-256gb-ssd-4gb-3050-full-hd-laptop/,,
/product/110766/asus-vivobook-14-r424fl-core-i7-8gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/110743/asus-vivobook-a512uf-core-i5-8gb-1tb-2gb-fhd-laptop/,,
/product/110744/asus-vivobook-a512uf-core-i5-4gb-1tb-2gb-fhd-laptop/,,
/product/110815/asus-rog-zephyrus-gx531gs-core-i7-24gb-512gb-ssd-8gb-full-hd-laptop/,,
/product/110827/asus-vivobook-pro-15-n580gd-core-i7-16gb-1tb-256gb-ssd-4gb-laptop/,,
/product/111079/asus-d509da-ryzen-7-3700u-12gb-512gb-ssd-2gb-vega10-full-hd-laptop/,,
/product/111081/asus-d509da-ryzen-7-3700u-12gb-1tb-512gb-ssd-2gb-vega10-full-hd-laptop/,,
/product/111082/asus-d509da-ryzen-7-3700u-20gb-1tb-512gb-ssd-2gb-vega10-full-hd-laptop/,,
/product/111086/asus-vivobook-14-r424fl-core-i7-8gb-1tb-128gb-ssd-2gb-full-hd-laptop/,,
/product/111471/asus-rog-strix-g512lw-core-i7-10750h-16gb-1tb-ssd-8gb-laptop/,,
/product/111472/asus-rog-strix-g512lw-core-i7-10750h-32gb-1tb-ssd-8gb-laptop/,,
/product/111474/asus-rog-strix-g512lv-core-i7-10750h-32gb-1tb-ssd-6gb-laptop/,,
/product/111477/asus-k540ua-core-i3-8130u-4gb-1tb-intel-laptop/,,
/product/111482/asus-k540ua-core-i3-8130u-8gb-1tb-intel-laptop/,,
/product/111023/asus-rog-strix-g512li-core-i7-10750h-8gb-laptop/,,
/product/111024/asus-rog-strix-g512li-core-i7-10750h-16gb-1tb-512gb-ssd-4gb-laptop/,,
/product/111025/asus-rog-strix-g512li-core-i7-10750h-32gb-1tb-512gb-ssd-4gb-laptop/,,
/product/111026/asus-rog-strix-g512li-core-i7-10750h-16gb-1tb-laptop/,,
/product/112027/asus-x543ub-core-i7-12gb-1tb-2gb-full-hd-laptop/,,
/product/112126/asus-k543ub-core-i3-7020u-8gb-1tb-intel-laptop/,,
/product/112396/asus-vivobook-r521ma-n5000-4gb-1tb-128gb-ssd-intel-full-hd-laptop/,,
/product/112400/asus-rog-strix-g712lw-core-i7-10750h-32gb-1tb-laptop/,,
/product/112401/asus-rog-strix-g712lw-core-i7-10750h-16gb-1tb-ssd-8gb-laptop/,,
/product/112402/asus-rog-strix-g712lw-core-i7-10750h-16gb-512gb-ssd-8gb-laptop/,,
/product/120895/asus-zenbook-14-q408ug-ryzen5-5500u-8gb-512gb-ssd-2gb-mx450-full-hd-laptop/,,
/product/120896/asus-vivobook-x543ma-n4020-4gb-1tb-hd-laptop/,,
/product/120899/asus-tuf-gaming-fx506he-core-i7-10870h-16gb-1tb-laptop/,,
/product/120900/asus-tuf-gaming-fx506he-core-i7-10870h-16gb-512gb-laptop/,,
/product/120901/asus-vivobook-r528ep-core-i7-1165g7-8gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/120902/asus-vivobook-r528ep-core-i7-1165g7-8gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/120903/asus-vivobook-r528ep-core-i7-1165g7-16gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/120904/asus-vivobook-e410ma-n4020-4gb-1tb-hd-laptop/,,
/product/120905/asus-vivobook-e410ma-n4020-4gb-1tb-hd-laptop/,,
/product/120906/asus-tuf-gaming-fx506li-core-i7-10870h-16gb-1tb-laptop/,,
/product/120907/asus-vivobook-r565ea-core-i3-1115g4-4gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/120908/asus-vivobook-r565ea-core-i3-1115g4-4gb-1tb-128gb-ssd-intel-hd-laptop/,,
/product/120767/asus-vivobook-r565ep-core-i7-1165g7-20gb-1tb-128gb-ssd-2gb-full-hd-laptop/,,
/product/120768/asus-vivobook-r565ep-core-i7-1165g7-20gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/120769/asus-tuf-gaming-fx506iu-ryzen7-4800h-16gb-1tb-256gb-ssd-6gb-1660ti-full-hd-lapto/,,
/product/120775/asus-tuf-gaming-fx506hc-core-i7-10870h-16gb-1tb-laptop/,,
/product/120839/asus-vivobook-k571li-core-i7-10750h-8gb-1tb-256gb-laptop/,,
/product/120840/asus-vivobook-r565ea-core-i3-1115g4-8gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/120847/asus-vivobook-k571gt-core-i5-9300h-8gb-1tb-256gb-ssd-4gb-1650-full-hd-laptop/,,
/product/120852/asus-rog-flow-x13-gv301qe-ryzen-9-5900hs-16gb-1tb-ssd-4gb-rtx-3050ti-full-hd-lap/,,
/product/120872/asus-zenbook-pro-15-ux535lh-core-i7-10870h-10870h-16gb-1tb-ssd-4gb-1650-full-hd-laptop/,,
/product/120926/asus-vivobook-17-m712dk-ryzen-5-3500u-12gb-1tb-laptop/,,
/product/121001/asus-vivobook-r465ep-core-i5-1135g7-8gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/121002/asus-vivobook-r465ep-core-i5-1135g7-8gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121003/asus-vivobook-r465ep-core-i5-1135g7-16gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/121004/asus-vivobook-r465ep-core-i5-1135g7-16gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121062/asus-rog-strix-scar-15-g532lws-core-i9-10980hk-16gb-1tb-ssd-8gb-2070-super-full-hd-laptop/,,
/product/121063/asus-rog-strix-scar-15-g533qs-ryzen-9-5900hx-16gb-1tb-ssd-16gb-3080-full-hd-lapt/,,
/product/121088/asus-vivobook-r565ja-core-i3-1005g1-4gb-1tb-intel-hd-laptop/,,
/product/121089/asus-vivobook-r565ja-core-i3-1005g1-8gb-1tb-intel-hd-laptop/,,
/product/121104/asus-vivobook-r545fa-core-i3-10110u-4gb-1tb-intel-full-hd-laptop/,,
/product/121105/asus-vivobook-r545fa-core-i3-10110u-4gb-1tb-256gb-ssd-intel-full-hd-laptop/,,
/product/121106/asus-vivobook-r545fa-core-i3-10110u-8gb-1tb-256gb-ssd-intel-full-hd-laptop/,,
/product/121107/asus-vivobook-r545fa-core-i3-10110u-12gb-1tb-256gb-ssd-intel-full-hd-laptop/,,
/product/121109/asus-tuf-gaming-fx516pe-core-i7-11370h-16gb-1tb-ssd-4gb-rtx-3050ti-full-hd-lapto/,,
/product/121110/asus-tuf-gaming-fx516pe-core-i7-11370h-24gb-1tb-ssd-4gb-rtx-3050ti-full-hd-lapto/,,
/product/121111/asus-tuf-gaming-fx516pe-core-i7-11370h-8gb-512gb-ssd-4gb-rtx-3050ti-full-hd-lapt/,,
/product/121235/asus-zenbook-pro-duo-15-ux582lr-core-i9-10980hk-16gb-1tb-ssd-8gb-3070-4k-uhd-lap/,,
/product/121236/asus-zenbook-pro-duo-15-ux582lr-core-i7-10870h-16gb-1tb-ssd-8gb-3070-4k-uhd-lapt/,,
/product/121216/asus-zenbook-duo-14-ux482eg-core-i7-1165g7-16gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/121217/asus-zenbook-pro-duo-15-ux582lr-core-i9-10980hk-32gb-1tb-ssd-8gb-3070-4k-uhd-lap/,,
/product/121390/asus-vivobook-r465ep-core-i5-1135g7-12gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121391/asus-vivobook-r465ep-core-i5-1135g7-12gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/121393/asus-vivobook-r465ep-core-i5-1135g7-20gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/121394/asus-vivobook-r465ep-core-i5-1135g7-20gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121453/asus-vivobook-r521jf-core-i7-1065g7-8gb-1tb-512gb-ssd-2gb-mx130-full-hd-laptop/,,
/product/121455/asus-vivobook-r521jf-core-i7-1065g7-8gb-1tb-256gb-ssd-2gb-mx130-full-hd-laptop/,,
/product/121513/asus-x415-core-i3-1115g4-4gb-256gb-ssd-intel-fhd-laptop/,,
/product/121514/asus-x415-core-i3-1115g4-8gb-256gb-ssd-intel-fhd-laptop/,,
/product/121515/asus-x415-core-i3-1115g4-4gb-512gb-ssd-intel-fhd-laptop/,,
/product/121516/asus-x415-core-i3-1115g4-8gb-512gb-ssd-intel-fhd-laptop/,,
/product/121546/asus-vivobook-r465ep-core-i5-1135g7-8gb-1tb-256gb-ssd-2gb-mx330-hd-laptop/,,
/product/121547/asus-vivobook-r465ep-core-i5-1135g7-8gb-1tb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121548/asus-vivobook-r465ep-core-i5-1135g7-8gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121549/asus-vivobook-r465ep-core-i5-1135g7-4gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121550/asus-vivobook-r465ep-core-i5-1135g7-12gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121551/asus-vivobook-r465ep-core-i5-1135g7-12gb-1tb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121552/asus-vivobook-r465ep-core-i5-1135g7-12gb-1tb-256gb-ssd-2gb-mx330-hd-laptop/,,
/product/121553/asus-vivobook-r465ep-core-i5-1135g7-20gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121554/asus-vivobook-r465ep-core-i5-1135g7-20gb-1tb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/121555/asus-vivobook-r465ep-core-i5-1135g7-20gb-1tb-256gb-ssd-2gb-mx330-hd-laptop/,,
/product/121556/asus-m515da-ryzen-5-3500u-4gb-1tb-intel-full-hd-laptop/,,
/product/121557/asus-rog-zephyrus-ga401qm-ryzen-9-5900hs-16gb-1tb-ssd-6gb-3060-full-hd-laptop/,,
/product/121558/asus-rog-zephyrus-ga401qm-ryzen-9-5900hs-32gb-1tb-ssd-6gb-3060-full-hd-laptop/,,
/product/121518/asus-tuf-gaming-fx506lh-core-i7-10870h-16gb-512gb-ssd-4gb-full-hd-laptop/,,
/product/121519/asus-tuf-gaming-fx506lh-core-i7-10870h-16gb-1tb-512gb-ssd-4gb-full-hd-laptop/,,
/product/121520/asus-tuf-gaming-fx506lh-core-i7-10870h-8gb-1tb-4gb-full-hd-laptop/,,
/product/121600/asus-rog-strix-g15-g513ih-ryzen-7-4800h-16gb-1tb-ssd-4gb-1650-full-hd-laptop/,,
/product/121601/asus-rog-strix-g713qe-ryzen-7-5800h-32gb-2tb-ssd-4gb-rtx-3050ti-full-hd-laptop/,,
/product/121602/asus-rog-strix-g713qe-ryzen-7-5800h-16gb-2tb-ssd-4gb-rtx-3050ti-full-hd-laptop/,,
/product/121627/asus-rog-strix-g512lv-core-i7-10750h-32gb-512gb-ssd-6gb-2060-full-hd-laptop/,,
/product/121628/asus-rog-strix-g512lv-core-i7-10750h-24gb-512gb-ssd-6gb-2060-full-hd-laptop/,,
/product/123537/asus-rog-strix-scar-15-g533qs-ryzen-9-5900hx-32gb-2tb-ssd-16gb-3080-wqhd-2k-lapt/,,
/product/123538/asus-rog-strix-scar-15-g533qs-ryzen-9-5900hx-64gb-2tb-ssd-16gb-3080-wqhd-2k-lapt/,,
/product/123546/asus-f512da-ryzen-7-3700u-8gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/123623/asus-p2458-core-i5-10210u-8gb-1tb-2gb-mx130-fhd-laptop/,,
/product/123624/asus-p2458-core-i5-10210u-12gb-1tb-2gb-mx130-fhd-laptop/,,
/product/123625/asus-p2458-core-i5-10210u-8gb-1tb-256gb-ssd-2gb-mx130-fhd-laptop/,,
/product/123696/asus-vivobook-pro-16x-oled-n7600pc-core-i7-11370h-16gb-1tb-ssd-4gb-rtx-3050-4k-l/,,
/product/123697/asus-proart-w7600h3a-core-i7-11800h-32gb-1tb-ssd-6gb-rtx-a3000-oled-4k-laptop/,,
/product/123714/asus-vivobook-x543ua-core-i3-4gb-1tb-intel-no-odd-laptop/,,
/product/123715/asus-vivobook-x543ua-core-i3-8gb-1tb-intel-no-odd-laptop/,,
/product/123729/asus-vivobook-r565jp-core-i7-1065g7-8gb-1tb-2gb-mx330-full-hd-laptop/,,
/product/123892/asus-x409-core-i3-1005g1-4gb-256gb-ssd-intel-hd-laptop/,,
/product/123893/asus-x409-core-i3-1005g1-4gb-1tb-ssd-intel-hd-laptop/,,
/product/123894/asus-vivobook-k513eq-core-i5-1135g7-8gb-1tb-256gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123895/asus-vivobook-k513eq-core-i5-1135g7-8gb-1tb-512gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123896/asus-vivobook-k513eq-core-i5-1135g7-8gb-512gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123897/asus-vivobook-k513eq-core-i5-1135g7-20gb-1tb-256gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123898/asus-vivobook-k513eq-core-i5-1135g7-20gb-1tb-512gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123899/asus-vivobook-k513eq-core-i5-1135g7-20gb-512gb-ssd-2gb-mx350-full-hd-laptop/,,
/product/123983/asus-vivobook-r565jp-core-i7-1065g7-8gb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/123984/asus-vivobook-r565jp-core-i7-1065g7-12gb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/123985/asus-vivobook-r565jp-core-i7-1065g7-12gb-1tb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/123986/asus-vivobook-r565jp-core-i7-1065g7-12gb-1tb-256gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/123987/asus-vivobook-r565jp-core-i7-1065g7-12gb-1tb-ssd-2gb-mx330-full-hd-laptop/,,
/product/121629/asus-rog-strix-g512lv-core-i7-10750h-24gb-1tb-ssd-6gb-2060-full-hd-laptop/,,
/product/121632/asus-x515jf-core-i3-1005g1-8gb-1tb-2gb-mx130-hd-laptop/,,
/product/121633/asus-x515jf-core-i3-1005g1-8gb-1tb-128gb-ssd-2gb-mx130-hd-laptop/,,
/product/121634/asus-x515jf-core-i3-1005g1-8gb-1tb-256gb-ssd-2gb-mx130-hd-laptop/,,
/product/121635/asus-x515jf-core-i3-1005g1-12gb-1tb-256gb-ssd-2gb-mx130-hd-laptop/,,
/product/121636/asus-x515jf-core-i3-1005g1-4gb-1tb-2gb-mx130-hd-laptop/,,
/product/121637/asus-x515jf-core-i3-1005g1-4gb-1tb-128gb-ssd-2gb-mx130-hd-laptop/,,
/product/121638/asus-x515jf-core-i3-1005g1-4gb-1tb-256gb-ssd-2gb-mx130-hd-laptop/,,
/product/121580/asus-zenbook-flip-s13-ux371ea-core-i7-1165g7-16gb-1tb-ssd-intel-full-hd-laptop/,,
/product/121581/asus-zenbook-um325ua-oled-screen-ryzen-7-5700u-8gb-1tb-ssd-vega8-full-hd-laptop/,,
/product/121589/asus-zenbook-duo-14-ux482eg-core-i5-1135g7-16gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/121683/asus-vivobook-r565ep-core-i5-1135g7-8gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/123145/asus-x515ep-core-i5-1135g7-20gb-512gb-ssd-2gb-mx330-fhd-laptop/,,
/product/123242/asus-tuf-gaming-fx506hc-core-i5-16gb-1tb-laptop/,,
/product/123262/asus-rog-zephyrus-gu603he-core-i7-11800h-16gb-1tb-ssd-4gb-3050ti-wuxga-laptop/,,
/product/123263/asus-rog-zephyrus-gu603he-core-i7-11800h-16gb-512gb-ssd-4gb-3050ti-wuxga-laptop/,,
/product/123264/asus-rog-zephyrus-gu603he-core-i7-11800h-24gb-1tb-ssd-4gb-3050ti-wuxga-laptop/,,
/product/123265/asus-rog-zephyrus-gu603he-core-i7-11800h-40gb-1tb-ssd-4gb-3050ti-wuxga-laptop/,,
/product/123475/asus-x515ep-core-i7-1165g7-8gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/123476/asus-x515ep-core-i7-1165g7-12gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/123477/asus-x515ep-core-i7-1165g7-16gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/123479/asus-x515ep-core-i7-1165g7-24gb-512gb-ssd-2gb-mx330-hd-laptop/,,
/product/123480/asus-x515ep-core-i7-1165g7-16gb-1tb-ssd-2gb-mx330-hd-laptop/,,
/product/123481/asus-x515ep-core-i7-1165g7-24gb-1tb-ssd-2gb-mx330-hd-laptop/,,
/product/122158/asus-vivobook-k571gt-core-i5-9300h-8gb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122159/asus-vivobook-k571gt-core-i5-9300h-12gb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122160/asus-vivobook-k571gt-core-i5-9300h-20gb-1tb-ssd-4gb-1650-full-hd-laptop/,,
/product/122161/asus-vivobook-k571gt-core-i5-9300h-20gb-1tb-512gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122162/asus-vivobook-k571gt-core-i5-9300h-20gb-1tb-256gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122163/asus-vivobook-k571gt-core-i5-9300h-12gb-1tb-256gb-ssd-4gb-1650-full-hd-laptop/,,
/product/122164/asus-x413-core-i3-1005g1-4gb-128gb-ssd-intel-fhd-laptop/,,
/product/122165/asus-x413-core-i3-1005g1-8gb-128gb-ssd-intel-fhd-laptop/,,
/product/122035/asus-rog-strix-g15-g513qm-ryzen-9-5900hx-16gb-512gb-ssd-6gb-rtx-3060-full-hd-lap/,,
/product/122036/asus-zenbook-13-ux325ea-core-i5-1135g7-8gb-512gbb-ssd-intel-full-hd-laptop/,,
/product/122130/asus-tuf-gaming-fx706he-core-i5-11260h-8gb-512gb-ssd-4gb-3050ti-full-hd-laptop/,,
/product/122131/asus-tuf-gaming-fx706he-core-i5-11260h-16gb-512gb-ssd-4gb-3050ti-full-hd-laptop/,,
/product/122133/asus-tuf-gaming-fx706he-core-i5-11260h-16gb-1tb-ssd-4gb-3050ti-full-hd-laptop/,,
/product/122209/asus-vivobook-k513ep-core-i7-1165g7-16gb-1tb-256gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/122210/asus-vivobook-k513ep-core-i7-1165g7-16gb-1tb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/122211/asus-vivobook-k513ep-core-i7-1165g7-24gb-1tb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/122212/asus-tuf-gaming-fx506he-core-i5-11400h-16gb-512gb-laptop/,,
/product/122213/asus-tuf-gaming-fx506he-core-i5-11400h-16gb-512gb-laptop/,,
/product/122214/asus-tuf-gaming-fx506he-core-i5-11400h-16gb-512gb-laptop/,,
/product/122220/asus-rog-strix-g512lw-core-i7-10870h-32gb-2tb-ssd-8gb-2070-laptop/,,
/product/122257/asus-zenbook-14-ux425ea-core-i5-1135g7-8gb-512gb-ssd-intel-full-hd-laptop/,,
/product/122258/asus-zenbook-pro-15-ux535li-core-i5-10300h-16gb-512gb-ssd-4gb-full-hd-laptop/,,
/product/122259/asus-zenbook-flip-15-ux564eh-core-i7-1165g7-16gb-1tb-ssd-4gb-full-hd-touch-lapto/,,
/product/122322/asus-vivobook-r565ea-core-i3-1115g4-8gb-512gb-ssd-intel-full-hd-touch-laptop/,,
/product/123988/asus-vivobook-r565jp-core-i7-1065g7-20gb-1tb-ssd-2gb-mx330-full-hd-laptop/,,
/product/123621/asus-rog-strix-g512lv-core-i7-10750h-16gb-512gb-ssd-6gb-2060-full-hd-laptop/,,
/product/123674/asus-zenbook-pro-duo-15-ux582hs-core-i9-11900h-32gb-1tb-ssd-8gb-3080-4k-uhd-oled/,,
/product/124206/asus-rog-zephyrus-g15-ga503qe-ryzen-9-5900hs-16gb-1tb-ssd-4gb-rtx-3050ti-wqxga-l/,,
/product/124207/asus-rog-strix-g15-g513ih-ryzen-7-4800h-8gb-1tb-ssd-4gb-1650-full-hd-laptop/,,
/product/124208/asus-rog-zephyrus-g15-ga503qe-ryzen-9-5900hs-32gb-1tb-ssd-4gb-rtx-3050ti-wqxga-l/,,
/product/124163/asus-vivobook-r465ep-core-i7-1165g7-12gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/124320/asus-x515ja-core-i3-1005g1-12gb-1tb-128gb-ssd-intel-hd-laptop/,,
/product/124321/asus-x515ja-core-i3-1005g1-12gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/124322/asus-x515ja-core-i3-1005g1-8gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/124323/asus-x515ja-core-i3-1005g1-8gb-256gb-ssd-intel-hd-laptop/,,
/product/124346/asus-vivobook-r528ep-core-i7-1165g7-16gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/124347/asus-vivobook-r528ep-core-i7-1165g7-16gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/124373/asus-rog-strix-scar-17-g733zw-a-core-i9-12900h-16gb-1tb-ssd-8gb-3070ti-full-hd-l/,,
/product/124395/asus-rog-strix-g15-g513im-ryzen-7-4800h-16gb-512gb-ssd-6gb-3060-full-hd-laptop/,,
/product/121792/asus-vivobook-r565ep-core-i5-1135g7-12gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/121948/asus-vivobook-k513eq-core-i7-1165g7-8gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121949/asus-vivobook-k513eq-core-i7-1165g7-12gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121950/asus-vivobook-k513eq-core-i7-1165g7-12gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/121951/asus-vivobook-k513eq-core-i7-1165g7-20gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121952/asus-vivobook-k513eq-core-i7-1165g7-20gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/121953/asus-vivobook-r465ep-core-i5-1135g7-8gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121954/asus-vivobook-r465ep-core-i5-1135g7-12gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/121955/asus-vivobook-r465ep-core-i5-1135g7-12gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/122323/asus-vivobook-r565ea-core-i3-1115g4-8gb-256gb-ssd-intel-full-hd-touch-laptop/,,
/product/122324/asus-vivobook-r565ea-core-i3-1115g4-8gb-128gb-ssd-intel-full-hd-touch-laptop/,,
/product/122325/asus-vivobook-r565ea-core-i3-1115g4-4gb-128gb-ssd-intel-full-hd-touch-laptop/,,
/product/122326/asus-rog-strix-g15-g513qm-ryzen-9-5900hx-32gb-2tb-ssd-6gb-rtx-3060-full-hd-lapto/,,
/product/122327/asus-laptop-15-x509fa-core-i3-10110u-4gb-1tb-intel-hd-laptop/,,
/product/122328/asus-zenbook-pro-15-ux535li-core-i5-10300h-16gb-1tb-ssd-4gb-full-hd-laptop/,,
/product/122329/asus-laptop-15-x509fa-core-i3-10110u-8gb-1tb-intel-hd-laptop/,,
/product/122330/asus-laptop-15-x509fa-core-i3-10110u-8gb-1tb-128gb-ssd-intel-hd-laptop/,,
/product/122331/asus-laptop-15-x509fa-core-i3-10110u-8gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/122332/asus-laptop-15-x509fa-core-i3-10110u-8gb-1tb-512gb-ssd-intel-hd-laptop/,,
/product/122333/asus-laptop-15-x509fa-core-i3-10110u-12gb-1tb-256gb-ssd-intel-hd-laptop/,,
/product/122286/asus-vivobook-k571gt-core-i5-9300h-20gb-1tb-hdd-1tb-ssd-4gb-1650-full-hd-laptop/,,
/product/122309/asus-zenbook-14-um425ua-ryzen5-5500u-8gb-512gb-ssd-amd-r5-full-hd-laptop/,,
/product/122310/asus-zenbook-14-um425ua-ryzen5-5500u-8gb-1tb-ssd-amd-r5-full-hd-laptop/,,
/product/122386/asus-zenbook-flip-13-oled-ux363ea-core-i7-1165g7-16gb-1tb-ssd-intel-full-hd-lapt/,,
/product/122418/asus-vivobook-flip-14-tm420ua-ryzen5-5500u-8gb-512gb-ssd-amd-r7-full-hd-touch-la/,,
